Date,Inversed_Close,Close,Predictions,Position,strat_return,bnh_return,strategy,buy_n_hold
2007-01-08,3.052500009536743,3.052500009536743,3.085291701481765,1,,,1.0,1.0
2007-01-09,3.3060710430145264,3.3060710430145264,3.0721579092487445,0,0.08296995337774503,0.08306995337774503,1.082969953377745,1.083069953377745
2007-01-10,3.464286088943481,3.464286088943481,3.0847955940216707,0,0.04785591231115571,0.04785591231115571,1.082969953377745,1.134901254093438
2007-01-11,3.421428918838501,3.421428918838501,3.3439551682631645,1,-0.012471140548051662,-0.012371140548051662,1.082969953377745,1.120861231170888
2007-01-12,3.379286050796509,3.379286050796509,3.5310268470971096,0,-0.012417329701035828,-0.012317329701035828,1.0695223584103382,1.1070552138374474
2007-01-16,3.467856884002685,3.467856884002685,3.361323281186287,0,0.026209924781389837,0.026209924781389837,1.0695223584103382,1.1360710477209723
2007-01-17,3.391071081161499,3.391071081161499,3.35024354791085,1,-0.022242148713057085,-0.022142148713057086,1.0695223584103382,1.110915993633736
2007-01-18,3.1810710430145264,3.1810710430145264,3.487391149707946,1,-0.06192734776737385,-0.06192734776737385,1.0032896753760794,1.042119912555642
2007-01-19,3.1607139110565186,3.1607139110565186,3.429033245849496,1,-0.0063994584474028615,-0.0063994584474028615,0.9968691647878019,1.035450909478031
2007-01-22,3.0996429920196533,3.0996429920196533,3.1655131481429635,1,-0.019321874979963405,-0.019321874979963405,0.9776077834143914,1.0154440564572071
2007-01-23,3.06071400642395,3.06071400642395,3.143636549880739,1,-0.012559183653062522,-0.012559183653062522,0.9653298277218266,1.0026909080627502
2007-01-24,3.0964291095733643,3.0964291095733643,3.085391793337749,0,0.011568879573345948,0.011668879573345947,0.9764976122472993,1.0143911875182232
2007-01-25,3.080357074737549,3.080357074737549,3.052600830953452,1,-0.0052905063113264485,-0.005190506311326448,0.9764976122472993,1.009125983657256
2007-01-26,3.049285888671875,3.049285888671875,3.097085133208566,1,-0.01008687801829633,-0.01008687801829633,0.9666477999474031,0.9989470529550118
2007-01-29,3.069286108016968,3.069286108016968,3.117577852766317,0,0.0064589846525686554,0.006558984652568656,0.9728913632517027,1.0054991313440724
2007-01-30,3.055356979370117,3.055356979370117,3.053653971351196,1,-0.004638230766583884,-0.004538230766583884,0.9728913632517027,1.0009359442504333
2007-01-31,3.061785936355591,3.061785936355591,3.124053360666494,0,0.0020041590324411,0.0021041590324410997,0.9748411922649475,1.0030420726584228
2007-02-01,3.0264289379119877,3.0264289379119877,3.052905458341229,1,-0.011647834884135688,-0.011547834884135688,0.9748411922649475,0.9914591084215221
