Date,Inversed_Close,Close,Predictions,Position,strat_return,bnh_return,strategy,buy_n_hold
1991-01-02,326.45001220703125,326.45001220703125,329.06974652281497,1,,,1.0,1.0
1991-01-03,321.9100036621094,321.9100036621094,328.6871545756003,1,-0.0139072089911354,-0.0139072089911354,0.9860927910088646,0.9860927910088646
1991-01-04,321.0,321.0,327.21675152902026,1,-0.002826888421474938,-0.002826888421474938,0.9833052167154618,0.9833052167154618
1991-01-07,315.44000244140625,315.44000244140625,321.3790571821155,1,-0.017320864668516345,-0.017320864668516345,0.9662735201288871,0.9662735201288871
1991-01-08,314.8999938964844,314.8999938964844,321.02011330227833,1,-0.0017119215722241066,-0.0017119215722241066,0.9646193356451096,0.9646193356451096
1991-01-09,311.489990234375,311.489990234375,315.90368501038756,1,-0.010828846389975944,-0.010828846389975944,0.954173621034608,0.954173621034608
1991-01-10,314.5299987792969,314.5299987792969,316.1156730429502,0,0.00875957058085397,0.009759570580853971,0.9625317722144497,0.9634859458354843
1991-01-11,315.2300109863281,315.2300109863281,307.58716645801906,1,0.0012255816925191851,0.002225581692519185,0.9625317722144497,0.9656302625175353
1991-01-14,312.489990234375,312.489990234375,316.58694524283055,1,-0.008692131638671774,-0.008692131638671774,0.9541653193439578,0.9572368771614477
1991-01-15,313.7300109863281,313.7300109863281,320.25788541627117,1,0.003968193512448481,0.003968193512448481,0.9579516319739818,0.9610353783272761
1991-01-16,316.1700134277344,316.1700134277344,314.4687540648738,0,0.00677739570956304,0.00777739570956304,0.9644440492544913,0.968509730755417
1991-01-17,327.9700012207031,327.9700012207031,314.3859858290525,0,0.037321653831241086,0.037321653831241086,0.9644440492544913,1.0046561156588592
1991-01-18,332.2300109863281,332.2300109863281,316.44843513390515,0,0.012989022623316915,0.012989022623316915,0.9644440492544913,1.0177056166738057
1991-01-21,331.05999755859375,331.05999755859375,327.86665109498426,1,-0.004521696984149059,-0.0035216969841490586,0.9644440492544913,1.014121565872814
1991-01-22,328.30999755859375,328.30999755859375,335.5852113722358,0,-0.009306651423548362,-0.008306651423548361,0.9554683046705643,1.0056976115240055
1991-01-23,330.2099914550781,330.2099914550781,327.78514971991535,1,0.004787194756825098,0.005787194756825098,0.9554683046705643,1.0115177794683687
1991-01-24,334.7799987792969,334.7799987792969,330.43246640544385,0,0.012839700319426828,0.013839700319426829,0.9677362313672453,1.025516882403983
1991-01-25,336.07000732421875,336.07000732421875,330.0194698001724,0,0.003853302316821905,0.003853302316821905,0.9677362313672453,1.0294685089828903
1991-01-28,336.0299987792969,336.0299987792969,331.92862895398866,1,-0.0011190482460498022,-0.00011904824604980213,0.9677362313672453,1.0293459525625324
1991-01-29,335.8399963378906,335.8399963378906,339.6877287753159,1,-0.0005654329735335084,-0.0005654329735335084,0.9671890413923472,1.0287639264197803
1991-01-30,340.9100036621094,340.9100036621094,337.4922590914648,0,0.014096496484944487,0.015096496484944488,0.9808230183146114,1.044294657418814
1991-01-31,343.92999267578125,343.92999267578125,336.2672047439264,0,0.008858610721981464,0.008858610721981464,0.9808230183146114,1.0535456572679325
1991-02-01,343.04998779296875,343.04998779296875,339.72066715487745,0,-0.0025586744440810882,-0.0025586744440810882,0.9808230183146114,1.0508499769190085
1991-02-04,348.3399963378906,348.3399963378906,341.67163271352183,0,0.015420518096955549,0.015420518096955549,0.9808230183146114,1.0670546280052733
1991-02-05,351.260009765625,351.260009765625,341.4545772379497,0,0.008382653322709377,0.008382653322709377,0.9808230183146114,1.0759993770282341
1991-02-06,358.07000732421875,358.07000732421875,348.99366557528265,0,0.01938734091346661,0.01938734091346661,0.9808230183146114,1.0968601437733583
1991-02-07,356.5199890136719,356.5199890136719,347.90923277125694,1,-0.005328813580701252,-0.004328813580701252,0.9808230183146114,1.0921120406868623
1991-02-08,359.3500061035156,359.3500061035156,359.3696774240816,0,0.006937891779008277,0.007937891779008277,0.9876278622700385,1.1007811078763865
1991-02-11,368.5799865722656,368.5799865722656,352.7693329042522,0,0.02568521027405013,0.02568521027405013,0.9876278622700385,1.1290549020978933
1991-02-12,365.5,365.5,358.59604779130314,1,-0.009356358685963961,-0.00835635868596396,0.9876278622700385,1.1196201143598175
1991-02-13,369.0199890136719,369.0199890136719,367.9062074604444,0,0.008630612896503131,0.009630612896503132,0.996151696035092,1.1304027422723555
1991-02-14,364.2200012207031,364.2200012207031,363.4067403549561,1,-0.014007392379470573,-0.013007392379470573,0.996151696035092,1.1156991502567895
1991-02-15,369.05999755859375,369.05999755859375,370.72286119987257,0,0.01228866158274966,0.013288661582749661,1.0083930671127495,1.1305252986927132
1991-02-19,369.3900146484375,369.3900146484375,360.9883031786885,1,-0.00010579013703215703,0.000894209862967843,1.0083930671127495,1.1315362255651389
1991-02-20,365.1400146484375,365.1400146484375,369.9260057866341,1,-0.011505454482966693,-0.011505454482966693,0.9967910465781445,1.1185173870260712
1991-02-21,364.9700012207031,364.9700012207031,368.27233021787833,0,-0.0014656116035326452,-0.0004656116035326452,0.9953301380539822,1.1179965923519188
1991-02-22,365.6499938964844,365.6499938964844,363.4046289203689,0,0.0018631467613965391,0.0018631467613965391,0.9953301380539822,1.1200795840822118
1991-02-25,367.260009765625,367.260009765625,363.05159705737606,0,0.004403161208848427,0.004403161208848427,0.9953301380539822,1.1250114750576656
1991-02-26,362.80999755859375,362.80999755859375,364.3644870837452,1,-0.0131167894371923,-0.012116789437192299,0.9953301380539822,1.1113799478999669
1991-02-27,367.739990234375,367.739990234375,368.2486821505008,0,0.012588359496584878,0.013588359496584879,1.0078597116495913,1.1264817781693275
1991-02-28,367.0700073242187,367.0700073242187,365.5388670011889,1,-0.002821892989471441,-0.0018218929894714408,1.0078597116495913,1.1244294489149134
1991-03-01,370.4700012207031,370.4700012207031,368.1067937462358,0,0.008262521667920741,0.009262521667920742,1.0161871743553204,1.1348445010495358
1991-03-04,369.3299865722656,369.3299865722656,369.30820002639666,0,-0.003077211770672772,-0.003077211770672772,1.0161871743553204,1.1313523441930229
1991-03-05,376.7200012207031,376.7200012207031,368.9957077074796,0,0.020009246248927415,0.020009246248927415,1.0161871743553204,1.1539898518422824
1991-03-06,376.1700134277344,376.1700134277344,367.810348330182,1,-0.002459937861506111,-0.001459937861506111,1.0161871743553204,1.152305098365784
1991-03-07,375.9100036621094,375.9100036621094,379.3354028813774,0,-0.0016912027975216617,-0.0006912027975216617,1.014468595763245,1.1515086218581951
1991-03-08,374.9500122070313,374.9500122070313,373.4993976821424,1,-0.0035537800157640067,-0.0025537800157640067,1.014468595763245,1.1485679221517138
1991-03-11,372.9599914550781,372.9599914550781,375.8084625467891,0,-0.006307429489705862,-0.005307429489705862,1.0080699066259475,1.1424719788907556
1991-03-12,370.0299987792969,370.0299987792969,372.6049939909717,1,-0.008856050897979917,-0.007856050897979916,1.0080699066259475,1.133496660875074
1991-03-13,374.5700073242187,374.5700073242187,374.8777421807172,0,0.011269298597137989,0.01226929859713799,1.0194301474105045,1.1474038698662092
1991-03-14,373.5,373.5,370.61095516674686,1,-0.0038566284093657357,-0.0028566284093657357,1.0194301474105045,1.1441261633745332
1991-03-15,373.5899963378906,373.5899963378906,375.7919933570083,1,0.00024095405057722452,0.00024095405057722452,1.0196757832338037,1.1444018452079696
1991-03-18,372.1099853515625,372.1099853515625,375.80423967761453,1,-0.003961591586594704,-0.003961591586594704,1.0156362442298903,1.1398681924863103
1991-03-19,366.5899963378906,366.5899963378906,374.3823996265419,1,-0.014834294243559976,-0.014834294243559976,1.00056999733856,1.1229590523200936
1991-03-20,367.9200134277344,367.9200134277344,371.39683112013154,0,0.0026280779702941856,0.0036280779702941857,1.0031995733063028,1.1270332353193586
1991-03-21,366.5799865722656,366.5799865722656,365.8255998181412,1,-0.004642168967608939,-0.0036421689676089386,1.0031995733063028,1.1229283898442146
1991-03-22,367.4800109863281,367.4800109863281,368.1882951213047,0,0.0014551924464786268,0.0024551924464786268,1.0046594217476887,1.1256853951448966
1991-03-25,369.8299865722656,369.8299865722656,365.57476138917264,1,0.005394839217594761,0.006394839217594761,1.0046594217476887,1.1328839722564428
1991-03-26,376.2999877929687,376.2999877929687,369.8723753481172,0,0.016494528447164813,0.017494528447164814,1.0212308051594183,1.1527032431364201
1991-03-27,375.3500061035156,375.3500061035156,371.2959045468597,1,-0.0035245328734258,-0.0025245328734258,1.0212308051594183,1.1497932059058178
1991-03-28,375.2200012207031,375.2200012207031,379.7657132502645,0,-0.0013463564158745491,-0.00034635641587454913,1.0198558645128033,1.1493949676520234
1991-04-01,371.2999877929687,371.2999877929687,372.7097211465006,1,-0.011447240059115904,-0.010447240059115903,1.0198558645128033,1.137386962502223
1991-04-02,379.5,379.5,377.3607892553555,0,0.02108460133751333,0.022084601337513332,1.0413591188377807,1.1625057001355699
1991-04-03,378.94000244140625,378.94000244140625,370.80351800110657,1,-0.0024756193902338844,-0.0014756193902338843,1.0413591188377807,1.1607902841831923
1991-04-04,379.7699890136719,379.7699890136719,383.10642505425494,0,0.0011902849182409145,0.0021902849182409145,1.042598632891406,1.1633327456358793
1991-04-05,375.3599853515625,375.3599853515625,375.06312613748014,1,-0.01261230162910687,-0.01161230162910687,1.042598632891406,1.1498237748985385
1991-04-08,378.6600036621094,378.6600036621094,377.40470709477086,0,0.007791609226689534,0.008791609226689534,1.0507221540191767,1.1599325762070034
1991-04-09,373.55999755859375,373.55999755859375,375.54411093646195,1,-0.014468562969926269,-0.013468562969926268,1.0507221540191767,1.1443099512634907
1991-04-10,373.1499938964844,373.1499938964844,381.459928363096,1,-0.0010975577277785309,-0.0010975577277785309,1.0495689257992848,1.1430540050335076
1991-04-11,377.6300048828125,377.6300048828125,373.5365589308785,0,0.011005925390878857,0.012005925390878858,1.0611204030892167,1.1567774261356851
1991-04-12,380.3999938964844,380.3999938964844,371.1835762268165,0,0.0073351931198673,0.0073351931198673,1.0611204030892167,1.1652626119530933
1991-04-15,381.19000244140625,381.19000244140625,378.7450457707746,0,0.0020767838002038186,0.0020767838002038186,1.0611204030892167,1.1676826104685807
1991-04-16,387.6199951171875,387.6199951171875,380.79398189426865,0,0.01686820912038378,0.01686820912038378,1.0611204030892167,1.1873793249282003
1991-04-17,390.4500122070313,390.4500122070313,384.0092744837748,0,0.007301009043633622,0.007301009043633622,1.0611204030892167,1.1960483921177247
1991-04-18,388.4599914550781,388.4599914550781,386.5759343680693,1,-0.006096736303591198,-0.005096736303591198,1.0611204030892167,1.1899524488567665
1991-04-19,384.2000122070313,384.2000122070313,391.47023974137846,1,-0.010966326885015754,-0.010966326885015754,1.0494838098845807,1.1769030413249784
1991-04-22,380.9500122070313,380.9500122070313,385.0497894483851,1,-0.008459135597967404,-0.008459135597967404,1.0406060840288955,1.1669474589127502
1991-04-23,381.760009765625,381.760009765625,382.4907307286048,0,0.0011262568122808467,0.0021262568122808467,1.041778073719934,1.1694286888968373
1991-04-24,382.760009765625,382.760009765625,380.8028499195352,1,0.0016194467058346937,0.0026194467058346937,1.041778073719934,1.1724919450236766
1991-04-25,379.25,379.25,383.5084421996726,1,-0.00917026250410613,-0.00917026250410613,1.0322246953129002,1.1617398861038595
1991-04-26,379.0199890136719,379.0199890136719,381.3581572159892,0,-0.0016064890872198303,-0.0006064890872198303,1.030566437604321,1.1610353035407495
1991-04-29,373.6600036621094,373.6600036621094,378.7382891800953,1,-0.015141695707160063,-0.014141695707160062,1.030566437604321,1.1446162955728059
1991-04-30,375.3399963378906,375.3399963378906,377.251839230652,1,0.004496046296944334,0.004496046296944334,1.0351999120198672,1.149762543429938
1991-05-01,380.2900085449219,380.2900085449219,376.4317580369534,0,0.012188075492426731,0.013188075492426732,1.0478170066973187,1.1649256986510568
1991-05-02,380.5199890136719,380.5199890136719,375.6015419572359,1,-0.00039524977364002647,0.0006047502263599736,1.0478170066973187,1.1656301877310085
