Date,Inversed_Close,Close,Predictions,Position,strat_return,bnh_return,strategy,buy_n_hold
1991-01-02,326.45001220703125,326.45001220703125,329.7608190632309,1,,,1.0,1.0
1991-01-03,321.9100036621094,321.9100036621094,328.0412667353521,1,-0.0139072089911354,-0.0139072089911354,0.9860927910088646,0.9860927910088646
1991-01-04,321.0,321.0,325.6481667741318,1,-0.002826888421474938,-0.002826888421474938,0.9833052167154618,0.9833052167154618
1991-01-07,315.44000244140625,315.44000244140625,322.89738979382673,1,-0.017320864668516345,-0.017320864668516345,0.9662735201288871,0.9662735201288871
1991-01-08,314.8999938964844,314.8999938964844,320.25471826439025,1,-0.0017119215722241066,-0.0017119215722241066,0.9646193356451096,0.9646193356451096
1991-01-09,311.489990234375,311.489990234375,316.51980162295513,1,-0.010828846389975944,-0.010828846389975944,0.954173621034608,0.954173621034608
1991-01-10,314.5299987792969,314.5299987792969,316.20266414794605,0,0.009659570580853972,0.009759570580853971,0.9633905284733808,0.9634859458354843
1991-01-11,315.2300109863281,315.2300109863281,307.4024159316323,1,0.0021255816925191853,0.002225581692519185,0.9633905284733808,0.9656302625175353
1991-01-14,312.489990234375,312.489990234375,318.1798114954727,1,-0.008692131638671774,-0.008692131638671774,0.9550166111804406,0.9572368771614477
1991-01-15,313.7300109863281,313.7300109863281,318.38567636773223,0,0.0038681935124484815,0.003968193512448481,0.9587108002400893,0.9610353783272761
1991-01-16,316.1700134277344,316.1700134277344,313.5882858419791,0,0.00777739570956304,0.00777739570956304,0.9587108002400893,0.968509730755417
1991-01-17,327.9700012207031,327.9700012207031,314.756331455661,0,0.037321653831241086,0.037321653831241086,0.9587108002400893,1.0046561156588592
1991-01-18,332.2300109863281,332.2300109863281,313.9170362072182,0,0.012989022623316915,0.012989022623316915,0.9587108002400893,1.0177056166738057
1991-01-21,331.05999755859375,331.05999755859375,331.1533101735404,1,-0.0036216969841490585,-0.0035216969841490586,0.9587108002400893,1.014121565872814
1991-01-22,328.30999755859375,328.30999755859375,332.4157369132736,0,-0.00840665142354836,-0.008306651423548361,0.9506512527264798,1.0056976115240055
1991-01-23,330.2099914550781,330.2099914550781,328.00114947819384,1,0.005687194756825098,0.005787194756825098,0.9506512527264798,1.0115177794683687
1991-01-24,334.7799987792969,334.7799987792969,331.2263658102602,0,0.01373970031942683,0.013839700319426829,0.9637129160472293,1.025516882403983
1991-01-25,336.07000732421875,336.07000732421875,329.73231469630264,0,0.003853302316821905,0.003853302316821905,0.9637129160472293,1.0294685089828903
